Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
5E+17,64,10/4/20 17:58,10/4/20 17:56,5E+17,Omar Casas,T1,Outside,All Day,Dine In,5E+17,5E+17,,,Darrin's Old Fashioned,,Cocktails,Adult Beverages,,10,0,10,1,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,64,10/4/20 17:58,10/4/20 17:56,5E+17,Omar Casas,T1,Outside,All Day,Dine In,5E+17,5E+17,,,Single Cut 18 Watt IPA,,Beer / Hard Seltzer / Cider,Adult Beverages,,7,0,7,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,65,10/4/20 17:59,10/4/20 17:58,5E+17,Omar Casas,******TO GO 2  ***!!!,Outside,All Day,Dine In,5E+17,5E+17,,,Banh Matter,,Dinner Menu,Sun Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,65,10/4/20 17:59,10/4/20 17:58,5E+17,Omar Casas,******TO GO 2  ***!!!,Outside,All Day,Dine In,5E+17,5E+17,,,Black Bean Burger,,Dinner Menu,Sun Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,65,10/4/20 17:59,10/4/20 17:58,5E+17,Omar Casas,******TO GO 2  ***!!!,Outside,All Day,Dine In,5E+17,5E+17,,,Four-Cheese Mac,,Dinner Menu,Sun Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,65,10/4/20 17:59,10/4/20 17:58,5E+17,Omar Casas,******TO GO 2  ***!!!,Outside,All Day,Dine In,5E+17,5E+17,,,Single Cut 18 Watt IPA,,Beer / Hard Seltzer / Cider,Adult Beverages,,7,0,7,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,66,10/4/20 18:16,10/4/20 18:15,5E+17,Omar Casas,R1,Outside,All Day,Dine In,5E+17,5E+17,,,Cocktail of the day,,Cocktails,Adult Beverages,,10,0,10,1,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,66,10/4/20 18:16,10/4/20 18:15,5E+17,Omar Casas,R1,Outside,All Day,Dine In,5E+17,5E+17,,,Bar Chips (with alcohol purchase),,Dinner Menu,Sun Dinner,Food,2,0,2,1,0.18,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,66,10/4/20 18:16,10/4/20 18:15,5E+17,Omar Casas,R1,Outside,All Day,Dine In,5E+17,5E+17,,,Club Soda,,Sodas etc.,Soda etc.,N/A Beverages,2,0,2,1,0.18,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,67,10/4/20 18:21,10/4/20 18:21,5E+17,Omar Casas,R2,Outside,All Day,Dine In,5E+17,5E+17,,,Single Cut 18 Watt IPA,,Beer / Hard Seltzer / Cider,Adult Beverages,,7,0,7,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,68,10/4/20 18:25,10/4/20 18:24,5E+17,Omar Casas,R1,Outside,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,59,10/4/20 18:39,10/4/20 17:37,5E+17,Omar Casas,6,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cocktail of the day,,Cocktails,Adult Beverages,,10,0,10,1,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,59,10/4/20 18:39,10/4/20 17:37,5E+17,Omar Casas,6,Dining Room,All Day,Dine In,5E+17,5E+17,,,Chicken Tinga Empanadas,,Dinner Menu,Sun Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,69,10/4/20 18:54,10/4/20 18:54,5E+17,Omar Casas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,DOORDASH,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Niko Colon Grubhub #701512997066627
5E+17,70,10/4/20 19:00,10/4/20 19:00,5E+17,Omar Casas,T1,Outside,All Day,Dine In,5E+17,5E+17,,,Margarita,Favorites,Cocktails,Beverages,Liquor,11,0,11,1,0.98,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,71,10/4/20 19:12,10/4/20 19:12,5E+17,Omar Casas,4,Dining Room,All Day,Dine In,5E+17,5E+17,,,Four-Cheese Mac,,Dinner Menu,Sun Dinner,Food,16,0,16,2,1.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,71,10/4/20 19:12,10/4/20 19:12,5E+17,Omar Casas,4,Dining Room,All Day,Dine In,5E+17,5E+17,,,Garlic Parmesan Fries,,Dinner Menu,Sun Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,59,10/4/20 19:49,10/4/20 17:37,5E+17,Omar Casas,6,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cocktail of the day,,Cocktails,Adult Beverages,,10,0,10,1,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,71,10/4/20 19:51,10/4/20 19:12,5E+17,Omar Casas,4,Dining Room,All Day,Dine In,5E+17,5E+17,,,Espresso,,Coffee,Coffee & Tea,Coffee,3.22,0,3.22,1,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,72,10/4/20 20:29,10/4/20 20:29,5E+17,Omar Casas,6,Dining Room,All Day,Dine In,5E+17,5E+17,,,Risotto Croquettes,,Dinner Menu,Sun Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,73,10/4/20 20:41,10/4/20 20:40,5E+17,Omar Casas,201,Dining Room,All Day,Take Out,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Sun Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
