Item id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Sales Total,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
2673,48,11/15/19 13:03,11/15/19 13:03,5.00E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.93,0,3.93,1,,0.32,FALSE,FALSE,FALSE,Tax Included,No Effect,
2674,49,11/15/19 13:04,11/15/19 13:04,5.00E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.16,0,4.16,1,,0.34,FALSE,FALSE,FALSE,Tax Included,No Effect,
2675,42,11/15/19 13:05,11/15/19 12:22,5.00E+17,Emma Anderegg,3,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Chocolate,,Croissants,Pastries,Food,3.5,0,3.5,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
2676,42,11/15/19 13:05,11/15/19 12:22,5.00E+17,Emma Anderegg,3,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.16,0,4.16,1,,0.34,FALSE,FALSE,FALSE,Tax Included,No Effect,
2677,50,11/15/19 13:12,11/15/19 13:11,5.00E+17,Emma Anderegg,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Smash Burger,,Lunch,Daytime,Food,16,0,16,1,,1.29,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2678,50,11/15/19 13:12,11/15/19 13:11,5.00E+17,Emma Anderegg,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Black Bean Burger,,Lunch,Daytime,Food,13,0,13,1,,1.05,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2679,51,11/15/19 13:23,11/15/19 13:23,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.63,0,4.63,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
2680,50,11/15/19 13:37,11/15/19 13:11,5.00E+17,Emma Anderegg,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Le Saint Andre Rose,,Wine,Beverages,Wine,40.71,0,40.71,4,,3.29,FALSE,FALSE,FALSE,Tax Included,No Effect,
2681,50,11/15/19 14:09,11/15/19 13:11,5.00E+17,Emma Anderegg,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Le Saint Andre Rose,,Wine,Beverages,Wine,20.35,0,20.35,2,,1.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
2682,52,11/15/19 14:36,11/15/19 14:36,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Espresso,,Coffee,Coffee & Tea,Coffee,3.24,0,3.24,1,,0.26,FALSE,FALSE,FALSE,Tax Included,No Effect,
2683,53,11/15/19 14:43,11/15/19 14:43,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Manhattan,Favorites,Cocktails,Beverages,Liquor,10.18,0,10.18,1,,0.82,FALSE,FALSE,FALSE,Tax Included,No Effect,
2684,54,11/15/19 14:52,11/15/19 14:52,5.00E+17,Sean Bethoulle,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Manhattan,Favorites,Cocktails,Beverages,Liquor,10.18,0,10.18,1,,0.82,FALSE,FALSE,FALSE,Tax Included,No Effect,
2685,55,11/15/19 14:55,11/15/19 14:54,5.00E+17,Emma Anderegg,,,All Day,Take Out,5.00E+17,5.00E+17,5.00E+17,,,Risotto Croquettes,,Lunch,Daytime,Food,6,0,6,1,,0.49,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2686,56,11/15/19 15:08,11/15/19 15:08,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.16,0,4.16,1,,0.34,FALSE,FALSE,FALSE,Tax Included,No Effect,
2687,57,11/15/19 15:11,11/15/19 15:11,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,4.39,0,4.39,1,,0.36,FALSE,FALSE,FALSE,Tax Included,No Effect,
2688,58,11/15/19 15:28,11/15/19 15:28,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Mocha,,Coffee,Coffee & Tea,Coffee,5.09,0,5.09,1,,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
2689,58,11/15/19 15:28,11/15/19 15:28,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Mocha,,Coffee,Coffee & Tea,Coffee,4.63,0,4.63,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
2690,59,11/15/19 15:31,11/15/19 15:30,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.93,0,3.93,1,,0.32,FALSE,FALSE,FALSE,Tax Included,No Effect,
2691,60,11/15/19 15:34,11/15/19 15:34,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.16,0,4.16,1,,0.34,FALSE,FALSE,FALSE,Tax Included,No Effect,
2692,61,11/15/19 15:44,11/15/19 15:43,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Mini Jumelle,,Croissants,Pastries,Food,1.75,0,1.75,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
2693,61,11/15/19 15:44,11/15/19 15:43,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Momentum  12oz Retail,,Beans,Coffee & Tea,Coffee Beans,17,0,17,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
2694,62,11/15/19 15:46,11/15/19 15:45,5.00E+17,Emma Anderegg,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.63,0,4.63,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
2695,63,11/15/19 15:59,11/15/19 15:59,5.00E+17,Sean Bethoulle,5,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Risotto Croquettes,,Dinner Menu,Dinner,Food,6,0,6,1,,0.49,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2696,64,11/15/19 16:02,11/15/19 16:01,5.00E+17,Emma Anderegg,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cortado,,Coffee,Coffee & Tea,Coffee,4.16,0,4.16,1,,0.34,FALSE,FALSE,FALSE,Tax Included,No Effect,
2697,64,11/15/19 16:02,11/15/19 16:01,5.00E+17,Emma Anderegg,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Black Bean Burger,,Lunch,Daytime,Food,13,0,13,1,,1.05,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2698,64,11/15/19 16:02,11/15/19 16:01,5.00E+17,Emma Anderegg,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Industrial Arts Power Tools IPA,,Beer,Beverages,Beer,7.4,0,7.4,1,,0.6,FALSE,FALSE,FALSE,Tax Included,No Effect,
2699,65,11/15/19 16:05,11/15/19 16:05,5.00E+17,Emma Anderegg,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.16,0,4.16,1,,0.34,FALSE,FALSE,FALSE,Tax Included,No Effect,
2700,66,11/15/19 16:13,11/15/19 16:12,5.00E+17,Emma Anderegg,6,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Avocado Toast,,All-Day Breakfast,Daytime,Food,9,0,9,1,,0.73,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2701,66,11/15/19 16:13,11/15/19 16:12,5.00E+17,Emma Anderegg,6,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Dessert Empanada,,Desserts ( Limited Availability),Dinner,Food,6,0,6,1,,0.49,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2702,66,11/15/19 16:13,11/15/19 16:12,5.00E+17,Emma Anderegg,6,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,4.86,0,4.86,1,,0.39,FALSE,FALSE,FALSE,Tax Included,No Effect,
2703,66,11/15/19 16:13,11/15/19 16:12,5.00E+17,Emma Anderegg,6,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.93,0,3.93,1,,0.32,FALSE,FALSE,FALSE,Tax Included,No Effect,
2704,66,11/15/19 16:13,11/15/19 16:12,5.00E+17,Emma Anderegg,6,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Hot Tea,,Hot,Coffee & Tea,Coffee,3.24,0,3.24,1,,0.26,FALSE,FALSE,FALSE,Tax Included,No Effect,
2705,67,11/15/19 16:16,11/15/19 16:16,5.00E+17,Emma Anderegg,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Hoodie Weather,Fall 2019,Cocktails,Beverages,Liquor,9.25,0,9.25,1,,0.75,FALSE,FALSE,FALSE,Tax Included,No Effect,
2706,67,11/15/19 16:17,11/15/19 16:16,5.00E+17,Emma Anderegg,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cranberry Oatmeal,,All-Day Breakfast,Daytime,Food,6,0,6,1,,0.49,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2707,68,11/15/19 16:23,11/15/19 16:23,5.00E+17,Emma Anderegg,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.16,0,4.16,1,,0.34,FALSE,FALSE,FALSE,Tax Included,No Effect,
2708,66,11/15/19 16:29,11/15/19 16:12,5.00E+17,Emma Anderegg,6,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Dessert Empanada,,Desserts ( Limited Availability),Dinner,Food,6,0,6,1,,0.49,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2709,69,11/15/19 16:30,11/15/19 16:30,5.00E+17,Emma Anderegg,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,4.39,0,4.39,1,,0.36,FALSE,FALSE,FALSE,Tax Included,No Effect,
2710,69,11/15/19 16:30,11/15/19 16:30,5.00E+17,Emma Anderegg,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Macchiato,,Coffee,Coffee & Tea,Coffee,3.7,0,3.7,1,,0.3,FALSE,FALSE,FALSE,Tax Included,No Effect,
2711,70,11/15/19 16:32,11/15/19 16:32,5.00E+17,Emma Anderegg,13,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Avocado Toast,,All-Day Breakfast,Daytime,Food,11,0,11,1,,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2712,71,11/15/19 16:33,11/15/19 16:32,5.00E+17,Emma Anderegg,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.7,0,3.7,1,,0.3,FALSE,FALSE,FALSE,Tax Included,No Effect,
2713,72,11/15/19 16:45,11/15/19 16:44,5.00E+17,Emma Anderegg,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.31,0,2.31,1,,0.19,FALSE,FALSE,FALSE,Tax Included,No Effect,
2714,70,11/15/19 16:56,11/15/19 16:32,5.00E+17,Emma Anderegg,13,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,4.63,0,4.63,2,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
2715,70,11/15/19 16:56,11/15/19 16:32,5.00E+17,Emma Anderegg,13,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Espresso,,Coffee,Coffee & Tea,Coffee,3.24,0,3.24,1,,0.26,FALSE,FALSE,FALSE,Tax Included,No Effect,
2716,73,11/15/19 16:58,11/15/19 16:58,5.00E+17,Emma Anderegg,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.31,0,2.31,1,,0.19,FALSE,FALSE,FALSE,Tax Included,No Effect,
2717,63,11/15/19 17:11,11/15/19 15:59,5.00E+17,Sean Bethoulle,5,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Villa Pillo Tuscan,,Wine,Beverages,Wine,33.31,0,33.31,3,,2.69,FALSE,FALSE,FALSE,Tax Included,No Effect,
2718,74,11/15/19 17:54,11/15/19 17:54,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Truffle Fries,,Dinner Menu,Dinner,Food,8,0,8,1,,0.65,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2719,74,11/15/19 17:54,11/15/19 17:54,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,14,0,14,1,,1.13,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2720,75,11/15/19 17:55,11/15/19 17:55,5.00E+17,Sean Bethoulle,901,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Wilted Kale Grain Bowl,,Dinner Menu,Dinner,Food,15,15,0,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2721,76,11/15/19 18:10,11/15/19 18:09,5.00E+17,Sean Bethoulle,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Industrial Arts Power Tools IPA,,Beer,Beverages,Beer,7.4,0,7.4,1,,0.6,FALSE,FALSE,FALSE,Tax Included,No Effect,
2722,77,11/15/19 18:21,11/15/19 18:21,5.00E+17,Sean Bethoulle,6,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,,1.13,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2723,77,11/15/19 18:21,11/15/19 18:21,5.00E+17,Sean Bethoulle,6,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Tacos de Isla,,Dinner Menu,Dinner,Food,12,0,12,1,,0.97,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2724,77,11/15/19 18:21,11/15/19 18:21,5.00E+17,Sean Bethoulle,6,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Industrial Arts Power Tools IPA,,Beer,Beverages,Beer,7.4,0,7.4,1,,0.6,FALSE,FALSE,FALSE,Tax Included,No Effect,
2725,77,11/15/19 18:21,11/15/19 18:21,5.00E+17,Sean Bethoulle,6,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Strawberry Spritzer,Favorites,Cocktails,Beverages,Liquor,7.4,0,7.4,1,,0.6,FALSE,FALSE,FALSE,Tax Included,No Effect,
2726,78,11/15/19 18:24,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Evil Twin Erase And Rewind,,Beer,Beverages,Beer,7.4,0,7.4,1,,0.6,FALSE,FALSE,FALSE,Tax Included,No Effect,
2727,78,11/15/19 18:24,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Jungle Barb,Fall 2019,Cocktails,Beverages,Liquor,12.03,0,12.03,1,,0.97,FALSE,FALSE,FALSE,Tax Included,No Effect,
2728,78,11/15/19 18:24,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Jungle Barb,Fall 2019,Cocktails,Beverages,Liquor,12.03,0,12.03,1,,0.97,FALSE,FALSE,FALSE,Tax Included,No Effect,
2729,78,11/15/19 18:24,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Sugar Plum Fairy,Fall 2019,Cocktails,Beverages,Liquor,12.03,0,12.03,1,,0.97,FALSE,FALSE,FALSE,Tax Included,No Effect,
2730,78,11/15/19 18:24,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Hoodie Weather,Fall 2019,Cocktails,Beverages,Liquor,9.25,0,9.25,1,,0.75,FALSE,FALSE,FALSE,Tax Included,No Effect,
2731,78,11/15/19 18:28,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Four-Cheese Mac,,Dinner Menu,Dinner,Food,8,0,8,1,,0.65,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2732,78,11/15/19 18:28,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,8,0,8,1,,0.65,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2733,78,11/15/19 18:28,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Chicken Tinga Empanadas,,Dinner Menu,Dinner,Food,8,0,8,1,,0.65,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2734,78,11/15/19 18:38,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,,1.13,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2735,78,11/15/19 18:38,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,,1.13,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2736,78,11/15/19 18:38,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Banh Matter,,Dinner Menu,Dinner,Food,15,0,15,1,,1.21,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2737,78,11/15/19 18:38,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,15,0,15,1,,1.21,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2738,78,11/15/19 18:38,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,15,0,15,1,,1.21,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2739,79,11/15/19 18:45,11/15/19 18:44,5.00E+17,Sean Bethoulle,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Gin - Aloo,,Rail,Beverages,Liquor,16.65,16.65,0,2,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
2740,74,11/15/19 18:47,11/15/19 17:54,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Equinox,Fall 2019,Cocktails,Beverages,Liquor,12.03,0,12.03,1,,0.97,FALSE,FALSE,FALSE,Tax Included,No Effect,
2741,74,11/15/19 18:47,11/15/19 17:54,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Daiquiri,Favorites,Cocktails,Beverages,Liquor,10.18,0,10.18,1,,0.82,FALSE,FALSE,FALSE,Tax Included,No Effect,
2742,80,11/15/19 19:00,11/15/19 18:59,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Sugar Plum Fairy,Fall 2019,Cocktails,Beverages,Liquor,12.03,0,12.03,1,,0.97,FALSE,FALSE,FALSE,Tax Included,No Effect,
2743,80,11/15/19 19:00,11/15/19 18:59,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Industrial Arts Power Tools IPA,,Beer,Beverages,Beer,7.4,0,7.4,1,,0.6,FALSE,FALSE,FALSE,Tax Included,No Effect,
2744,80,11/15/19 19:05,11/15/19 18:59,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,18,0,18,1,,1.46,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2745,80,11/15/19 19:05,11/15/19 18:59,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,13,0,13,1,,1.05,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2746,80,11/15/19 19:05,11/15/19 18:59,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Four-Cheese Mac,,Dinner Menu,Dinner,Food,8,0,8,1,,0.65,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2747,78,11/15/19 19:14,11/15/19 18:24,5.00E+17,Sean Bethoulle,7,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,White Rum - El Dorado 3yr,Bartender’s Choice,Cocktails,Beverages,Liquor,12.03,0,12.03,1,,0.97,FALSE,FALSE,FALSE,Tax Included,No Effect,
2748,81,11/15/19 19:15,11/15/19 19:14,5.00E+17,Sean Bethoulle,109,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,,1.13,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2749,81,11/15/19 19:15,11/15/19 19:14,5.00E+17,Sean Bethoulle,109,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Great Pumpkin,Fall 2019,Cocktails,Beverages,Liquor,12.03,0,12.03,1,,0.97,FALSE,FALSE,FALSE,Tax Included,No Effect,
2750,82,11/15/19 19:25,11/15/19 19:24,5.00E+17,Sean Bethoulle,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Ardbeg,,,,,11.1,0,11.1,1,,0.9,FALSE,FALSE,FALSE,Tax Included,,
2751,81,11/15/19 19:48,11/15/19 19:14,5.00E+17,Sean Bethoulle,109,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Equinox,Fall 2019,Cocktails,Beverages,Liquor,12.03,0,12.03,1,,0.97,FALSE,FALSE,FALSE,Tax Included,No Effect,
2752,83,11/15/19 19:49,11/15/19 19:49,5.00E+17,Sean Bethoulle,106,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Evil Twin Erase And Rewind,,Beer,Beverages,Beer,7.4,0,7.4,1,,0.6,FALSE,FALSE,FALSE,Tax Included,No Effect,
2753,80,11/15/19 19:50,11/15/19 18:59,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Jacks Abby House Lager,,Beer,Beverages,Beer,6.48,0,6.48,1,,0.52,FALSE,FALSE,FALSE,Tax Included,No Effect,
2754,80,11/15/19 19:50,11/15/19 18:59,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Sooner or Later,Fall 2019,Cocktails,Beverages,Liquor,12.03,0,12.03,1,,0.97,FALSE,FALSE,FALSE,Tax Included,No Effect,
2755,80,11/15/19 19:51,11/15/19 18:59,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Jacks Abby House Lager,,Beer,Beverages,Beer,6.48,0,6.48,1,,0.52,FALSE,FALSE,FALSE,Tax Included,No Effect,
2756,80,11/15/19 20:03,11/15/19 18:59,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Sugar Plum Fairy,Fall 2019,Cocktails,Beverages,Liquor,12.03,0,12.03,1,,0.97,FALSE,FALSE,FALSE,Tax Included,No Effect,
2757,84,11/15/19 20:09,11/15/19 20:09,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Chicken Tinga Empanadas,,Dinner Menu,Dinner,Food,8,0,8,1,,0.65,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2758,84,11/15/19 20:09,11/15/19 20:09,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Strawberry Spritzer,Favorites,Cocktails,Beverages,Liquor,7.4,0,7.4,1,,0.6,FALSE,FALSE,FALSE,Tax Included,No Effect,
2759,85,11/15/19 20:12,11/15/19 20:12,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Manhattan,Favorites,Cocktails,Beverages,Liquor,10.18,0,10.18,1,,0.82,FALSE,FALSE,FALSE,Tax Included,No Effect,
2760,85,11/15/19 20:12,11/15/19 20:12,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Gin - Aloo,,Rail,Beverages,Liquor,9.25,0,9.25,1,,0.75,FALSE,FALSE,FALSE,Tax Included,No Effect,
2761,86,11/15/19 20:15,11/15/19 20:14,5.00E+17,Sean Bethoulle,107,Dining Room,Dinner,Take Out,5.00E+17,5.00E+17,5.00E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,8,0,8,1,,0.65,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2762,86,11/15/19 20:15,11/15/19 20:14,5.00E+17,Sean Bethoulle,107,Dining Room,Dinner,Take Out,5.00E+17,5.00E+17,5.00E+17,,,Black Bean Burger,,Dinner Menu,Dinner,Food,13,0,13,1,,1.05,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
2763,86,11/15/19 20:15,11/15/19 20:14,5.00E+17,Sean Bethoulle,107,Dining Room,Dinner,Take Out,5.00E+17,5.00E+17,5.00E+17,,,Black Bean Burger,,Dinner Menu,Dinner,Food,13,0,13,1,,1.05,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
