Item id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Sales Total,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
3107,84,12/20/19 22:36,12/20/19 22:36,5E+17,Jenni Morris,6,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Scotch - Great King Street,,Rail,Beverages,Liquor,8.27,0,8.27,1,,0.73,FALSE,FALSE,FALSE,Tax Included,No Effect,
3108,85,12/20/19 22:39,12/20/19 22:39,5E+17,Jenni Morris,109,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Risotto Croquettes,,Dinner Menu,Dinner,Food,6,0,6,1,,0.53,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3109,81,12/20/19 22:47,12/20/19 22:02,5E+17,Jenni Morris,102,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Jacks Abby House Lager,,Beer,Beverages,Beer,6.43,0,6.43,1,,0.57,FALSE,FALSE,FALSE,Tax Included,No Effect,
3110,79,12/20/19 22:49,12/20/19 20:44,5E+17,Jenni Morris,107,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Bourbon - Old Forester,,Rail,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
3111,86,12/20/19 22:51,12/20/19 22:51,5E+17,Jenni Morris,106,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Bad Moon,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
3112,68,12/20/19 23:00,12/20/19 18:46,5E+17,Jenni Morris,3,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Lazzaroni Amaretto,Liqueurs,Back Bar,Beverages,Liquor,12.86,0,12.86,1,,1.14,FALSE,FALSE,FALSE,Tax Included,No Effect,
3113,85,12/20/19 23:07,12/20/19 22:39,5E+17,Jenni Morris,109,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Jungle Barb,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
3114,85,12/20/19 23:07,12/20/19 22:39,5E+17,Jenni Morris,109,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Jungle Barb,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
3115,87,12/20/19 23:58,12/20/19 23:58,5E+17,Jenni Morris,106,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Rye - Old Overholt,,Rail,Beverages,Liquor,8.27,0,8.27,1,,0.73,FALSE,FALSE,FALSE,Tax Included,No Effect,
3116,88,12/21/19 0:16,12/21/19 0:15,5E+17,Jenni Morris,104,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Singlecut IPA,,Beer,Beverages,Beer,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3117,88,12/21/19 0:16,12/21/19 0:15,5E+17,Jenni Morris,104,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Jungle Barb,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
3118,88,12/21/19 0:16,12/21/19 0:15,5E+17,Jenni Morris,104,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Mezcal - El Peleton,,Rail,Beverages,Liquor,8.27,0,8.27,1,,0.73,FALSE,FALSE,FALSE,Tax Included,No Effect,
3119,88,12/21/19 0:16,12/21/19 0:15,5E+17,Jenni Morris,104,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Canadian Old-Fashioned,Favorites,Cocktails,Beverages,Liquor,10.1,0,10.1,1,,0.9,FALSE,FALSE,FALSE,Tax Included,No Effect,
3120,1,12/21/19 8:11,12/21/19 8:11,5E+17,Maya Gonzalez,,,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.76,0,2.76,1,,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
3121,2,12/21/19 8:27,12/21/19 8:26,5E+17,Maya Gonzalez,,,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.76,0,2.76,1,,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
3122,2,12/21/19 8:27,12/21/19 8:26,5E+17,Maya Gonzalez,,,,Dine In,5E+17,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3123,2,12/21/19 8:27,12/21/19 8:26,5E+17,Maya Gonzalez,,,,Dine In,5E+17,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3124,3,12/21/19 8:49,12/21/19 8:49,5E+17,Maya Gonzalez,,,,Dine In,5E+17,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,No Effect,
3125,4,12/21/19 8:51,12/21/19 8:51,5E+17,Maya Gonzalez,4,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3126,4,12/21/19 8:51,12/21/19 8:51,5E+17,Maya Gonzalez,4,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Mini Jumelle,,Croissants,Pastries,Food,1.75,0,1.75,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3127,5,12/21/19 9:16,12/21/19 9:15,5E+17,Maya Gonzalez,8,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Avocado Toast,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3128,5,12/21/19 9:16,12/21/19 9:15,5E+17,Maya Gonzalez,8,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Sunrise Sandwich,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3129,5,12/21/19 9:16,12/21/19 9:15,5E+17,Maya Gonzalez,8,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,5.05,0,5.05,1,,0.45,FALSE,FALSE,FALSE,Tax Included,No Effect,
3130,5,12/21/19 9:16,12/21/19 9:15,5E+17,Maya Gonzalez,8,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,5.05,0,5.05,1,,0.45,FALSE,FALSE,FALSE,Tax Included,No Effect,
3131,6,12/21/19 9:43,12/21/19 9:43,5E+17,Maya Gonzalez,1,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Sunrise Sandwich,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3132,7,12/21/19 9:46,12/21/19 9:46,5E+17,Maya Gonzalez,,,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.76,0,2.76,1,,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
3133,7,12/21/19 9:46,12/21/19 9:46,5E+17,Maya Gonzalez,,,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.76,0,2.76,1,,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
3134,8,12/21/19 9:48,12/21/19 9:48,5E+17,Maya Gonzalez,,,,Dine In,5E+17,5E+17,5E+17,,,Hot Chocolate,,Hot,Coffee & Tea,Coffee,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,No Effect,
3135,9,12/21/19 9:54,12/21/19 9:54,5E+17,Emma Anderegg,,,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3136,10,12/21/19 9:56,12/21/19 9:55,5E+17,Emma Anderegg,,,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3137,10,12/21/19 9:56,12/21/19 9:55,5E+17,Emma Anderegg,,,,Dine In,5E+17,5E+17,5E+17,,,Mini Jumelle,,Croissants,Pastries,Food,1.75,0,1.75,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3138,11,12/21/19 10:04,12/21/19 10:03,5E+17,Maya Gonzalez,,,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3139,12,12/21/19 10:11,12/21/19 10:10,5E+17,Maya Gonzalez,201,Dining Room,,Take Out,5E+17,5E+17,5E+17,,,Breakfast Burrito,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3140,12,12/21/19 10:11,12/21/19 10:10,5E+17,Maya Gonzalez,201,Dining Room,,Take Out,5E+17,5E+17,5E+17,,,Breakfast Burrito,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3141,13,12/21/19 10:11,12/21/19 10:11,5E+17,Maya Gonzalez,5,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.9,0,3.9,1,,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
3142,6,12/21/19 10:11,12/21/19 9:43,5E+17,Maya Gonzalez,1,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.9,0,3.9,1,,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
3143,6,12/21/19 10:11,12/21/19 9:43,5E+17,Maya Gonzalez,1,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3144,14,12/21/19 10:17,12/21/19 10:17,5E+17,Emma Anderegg,4,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Big Bloody Deal,,Brunch Cocktails,Beverages,Liquor,11.02,0,11.02,1,,0.98,FALSE,FALSE,FALSE,Tax Included,No Effect,
3145,14,12/21/19 10:17,12/21/19 10:17,5E+17,Emma Anderegg,4,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,No Effect,
3146,14,12/21/19 10:20,12/21/19 10:17,5E+17,Emma Anderegg,4,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Doctor Bird French Toast,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3147,14,12/21/19 10:20,12/21/19 10:17,5E+17,Emma Anderegg,4,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Breakfast Burrito,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3148,15,12/21/19 10:22,12/21/19 10:22,5E+17,Maya Gonzalez,,,,Dine In,5E+17,5E+17,5E+17,,,Mini Jumelle,,Croissants,Pastries,Food,1.75,0,1.75,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3149,16,12/21/19 10:32,12/21/19 10:32,5E+17,Maya Gonzalez,8,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.76,0,2.76,1,,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
3150,17,12/21/19 10:39,12/21/19 10:38,5E+17,Emma Anderegg,202,Dining Room,,Take Out,5E+17,5E+17,5E+17,,,Sunrise Sandwich,,Brunch,Brunch,Food,16,0,16,1,,1.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3151,17,12/21/19 10:39,12/21/19 10:38,5E+17,Emma Anderegg,202,Dining Room,,Take Out,5E+17,5E+17,5E+17,,,Sunrise Sandwich,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3152,18,12/21/19 10:50,12/21/19 10:50,5E+17,Emma Anderegg,3,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Doctor Bird French Toast,,Brunch,Brunch,Food,9,0,9,1,,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3153,18,12/21/19 10:50,12/21/19 10:50,5E+17,Emma Anderegg,3,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Eggs,,,,,2,0,2,1,,0.18,FALSE,FALSE,FALSE,Tax Not Included,,
3154,18,12/21/19 10:50,12/21/19 10:50,5E+17,Emma Anderegg,3,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Applewood Smoked Bacon,,Brunch Sides,Brunch,Food,4,0,4,1,,0.36,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3155,19,12/21/19 10:53,12/21/19 10:52,5E+17,Emma Anderegg,103,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3156,19,12/21/19 10:53,12/21/19 10:52,5E+17,Emma Anderegg,103,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Mini Jumelle,,Croissants,Pastries,Food,1.75,0,1.75,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3157,17,12/21/19 11:04,12/21/19 10:38,5E+17,Emma Anderegg,202,Dining Room,,Take Out,5E+17,5E+17,5E+17,,,Plain,,Croissants,Pastries,Food,3,0,3,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3158,17,12/21/19 11:04,12/21/19 10:38,5E+17,Emma Anderegg,202,Dining Room,,Take Out,5E+17,5E+17,5E+17,,,Chocolate,,Croissants,Pastries,Food,3.5,0,3.5,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3159,21,12/21/19 11:12,12/21/19 11:12,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.76,0,2.76,1,,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
3160,21,12/21/19 11:12,12/21/19 11:12,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Chocolate,,Croissants,Pastries,Food,3.5,0,3.5,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3161,22,12/21/19 11:15,12/21/19 11:14,5E+17,Maya Gonzalez,101,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,F'N BLT,,Lunch,Daytime,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3162,23,12/21/19 11:18,12/21/19 11:18,5E+17,Emma Anderegg,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Breakfast Burrito,,Brunch,Brunch,Food,17,0,17,1,,1.51,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3163,23,12/21/19 11:18,12/21/19 11:18,5E+17,Emma Anderegg,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Eggs Benny-Twist,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3164,23,12/21/19 11:18,12/21/19 11:18,5E+17,Emma Anderegg,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,4.59,0,4.59,2,,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
3165,23,12/21/19 11:19,12/21/19 11:18,5E+17,Emma Anderegg,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Big Bloody Deal,,Brunch Cocktails,Beverages,Liquor,11.02,0,11.02,1,,0.98,TRUE,FALSE,FALSE,Tax Included,No Effect,
3166,23,12/21/19 11:19,12/21/19 11:18,5E+17,Emma Anderegg,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Big Bloody Deal,,Brunch Cocktails,Beverages,Liquor,11.02,0,11.02,1,,0.98,TRUE,FALSE,FALSE,Tax Included,No Effect,
3167,23,12/21/19 11:19,12/21/19 11:18,5E+17,Emma Anderegg,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Big Bloody Deal,,Brunch Cocktails,Beverages,Liquor,11.02,0,11.02,1,,0.98,TRUE,FALSE,FALSE,Tax Included,No Effect,
3168,24,12/21/19 11:19,12/21/19 11:19,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,4.82,0,4.82,1,,0.43,FALSE,FALSE,FALSE,Tax Included,No Effect,
3169,24,12/21/19 11:19,12/21/19 11:19,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,4.82,0,4.82,1,,0.43,FALSE,FALSE,FALSE,Tax Included,No Effect,
3170,25,12/21/19 11:20,12/21/19 11:20,5E+17,Emma Anderegg,5,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3171,25,12/21/19 11:20,12/21/19 11:20,5E+17,Emma Anderegg,5,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3172,26,12/21/19 11:21,12/21/19 11:21,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.76,0,2.76,1,,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
3173,27,12/21/19 11:23,12/21/19 11:23,5E+17,Maya Gonzalez,104,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Mini Blody,,,,,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,,
3174,25,12/21/19 11:24,12/21/19 11:20,5E+17,Emma Anderegg,5,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Avocado Toast,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3175,28,12/21/19 11:26,12/21/19 11:25,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Americano,,Coffee,Coffee & Tea,Coffee,3.22,0,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
3176,29,12/21/19 11:28,12/21/19 11:28,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3177,6,12/21/19 11:32,12/21/19 9:43,5E+17,Maya Gonzalez,1,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3178,6,12/21/19 11:32,12/21/19 9:43,5E+17,Maya Gonzalez,1,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Hot Tea,,Hot,Coffee & Tea,Coffee,3.22,0,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
3179,30,12/21/19 11:38,12/21/19 11:37,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Americano,,Coffee,Coffee & Tea,Coffee,3.22,0,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
3180,30,12/21/19 11:38,12/21/19 11:37,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Plain,,Croissants,Pastries,Food,3,0,3,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3181,30,12/21/19 11:38,12/21/19 11:37,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Chocolate,,Croissants,Pastries,Food,3.5,0,3.5,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3182,30,12/21/19 11:38,12/21/19 11:37,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Mini Jumelle,,Croissants,Pastries,Food,1.75,0,1.75,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3183,31,12/21/19 11:39,12/21/19 11:39,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3184,32,12/21/19 11:39,12/21/19 11:39,5E+17,Maya Gonzalez,8,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Breakfast Burrito,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3185,32,12/21/19 11:39,12/21/19 11:39,5E+17,Maya Gonzalez,8,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Eggs Benny-Twist,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3186,32,12/21/19 11:39,12/21/19 11:39,5E+17,Maya Gonzalez,8,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3187,32,12/21/19 11:39,12/21/19 11:39,5E+17,Maya Gonzalez,8,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3188,14,12/21/19 11:43,12/21/19 10:17,5E+17,Emma Anderegg,4,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Big Bloody Deal,,Brunch Cocktails,Beverages,Liquor,11.02,0,11.02,1,,0.98,FALSE,FALSE,FALSE,Tax Included,No Effect,
3189,14,12/21/19 11:43,12/21/19 10:17,5E+17,Emma Anderegg,4,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Big Bloody Deal,,Brunch Cocktails,Beverages,Liquor,11.02,0,11.02,1,,0.98,FALSE,FALSE,FALSE,Tax Included,No Effect,
3190,33,12/21/19 11:46,12/21/19 11:45,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3191,33,12/21/19 11:46,12/21/19 11:45,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3192,18,12/21/19 11:47,12/21/19 10:50,5E+17,Emma Anderegg,3,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Mini Jumelle,,Croissants,Pastries,Food,1.75,0,1.75,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3193,18,12/21/19 11:47,12/21/19 10:50,5E+17,Emma Anderegg,3,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Mini Jumelle,,Croissants,Pastries,Food,1.75,0,1.75,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3194,18,12/21/19 11:47,12/21/19 10:50,5E+17,Emma Anderegg,3,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Mocha,,Coffee,Coffee & Tea,Coffee,4.59,0,4.59,1,,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
3195,18,12/21/19 11:47,12/21/19 10:50,5E+17,Emma Anderegg,3,Dining Room,,Dine In,5E+17,5E+17,5E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.9,0,3.9,1,,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
3196,32,12/21/19 11:50,12/21/19 11:39,5E+17,Maya Gonzalez,8,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Cheddar & Chive Biscuit,,Brunch Sides,Brunch,Food,3.5,0,3.5,1,,0.31,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3197,32,12/21/19 11:50,12/21/19 11:39,5E+17,Maya Gonzalez,8,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Cheddar & Chive Biscuit,,Brunch Sides,Brunch,Food,3.5,0,3.5,1,,0.31,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3198,32,12/21/19 11:50,12/21/19 11:39,5E+17,Maya Gonzalez,8,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Cheddar & Chive Biscuit,,Brunch Sides,Brunch,Food,3.5,0,3.5,1,,0.31,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3199,32,12/21/19 11:55,12/21/19 11:39,5E+17,Maya Gonzalez,8,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.9,0,3.9,1,,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
3200,34,12/21/19 12:03,12/21/19 12:02,5E+17,Maya Gonzalez,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Avocado Toast,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3201,34,12/21/19 12:03,12/21/19 12:02,5E+17,Maya Gonzalez,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Rosemary Homefries,,Brunch Sides,Brunch,Food,5,0,5,1,,0.44,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3202,34,12/21/19 12:03,12/21/19 12:02,5E+17,Maya Gonzalez,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Side Breakfast Sausage,,Brunch Sides,Brunch,Food,4,0,4,1,,0.36,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3203,34,12/21/19 12:03,12/21/19 12:02,5E+17,Maya Gonzalez,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Applewood Smoked Bacon,,Brunch Sides,Brunch,Food,4,0,4,1,,0.36,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3204,34,12/21/19 12:03,12/21/19 12:02,5E+17,Maya Gonzalez,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Big Bloody Deal,,Brunch Cocktails,Beverages,Liquor,11.02,0,11.02,1,,0.98,FALSE,FALSE,FALSE,Tax Included,No Effect,
